ID,日付,本数字1,本数字2,本数字3,本数字4,本数字5,本数字6,ボーナス数字,1等口数,2等口数,3等口数,4等口数,5等口数,1等金額,2等金額,3等金額,4等金額,5等金額,キャリーオーバー,セット球
882,2014/7/17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,E
883,2014/7/21,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,H
884,2014/7/24,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,B
885,2014/7/28,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,D
886,2014/7/31,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,I
887,2014/8/4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,A
888,2014/8/7,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,F
889,2014/8/11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,C
890,2014/8/14,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,G
891,2014/8/18,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,J
892,2014/8/21,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,H
893,2014/8/25,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,A
894,2014/8/28,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,E
895,2014/9/1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,B
896,2014/9/4,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,I
897,2014/9/8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,D
898,2014/9/11,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,C
899,2014/9/15,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,F
900,2014/9/18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,G
901,2014/9/22,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,A
902,2014/9/25,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,H
903,2014/9/29,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,E
904,2014/10/2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,J
905,2014/10/6,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,B
906,2014/10/9,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,I
907,2014/10/13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,D
908,2014/10/16,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,F
909,2014/10/20,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,C
910,2014/10/23,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,G
911,2014/10/27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,A
912,2014/10/30,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,H
913,2014/11/3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,E
914,2014/11/6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,B
915,2014/11/10,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,J
916,2014/11/13,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,G
917,2014/11/17,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,I
918,2014/11/20,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,D
919,2014/11/24,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,F
920,2014/11/27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,A
921,2014/12/1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,B
922,2014/12/4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C
923,2014/12/8,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,J
924,2014/12/11,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,H
925,2014/12/15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,E
926,2014/12/18,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,G
927,2014/12/22,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,A
928,2014/12/25,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,D
929,2014/12/29,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,I
930,2015/1/5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,B
931,2015/1/8,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,F
932,2015/1/12,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,C
933,2015/1/15,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,D
934,2015/1/19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,J
935,2015/1/22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,H
936,2015/1/26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,B
937,2015/1/29,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,E
938,2015/2/2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,I
939,2015/2/5,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,A
940,2015/2/9,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,G
941,2015/2/12,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,C
942,2015/2/16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,F
943,2015/2/19,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,D
944,2015/2/23,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,J
945,2015/2/26,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,B
946,2015/3/2,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,H
947,2015/3/5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,E
948,2015/3/9,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,I
949,2015/3/12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,A
950,2015/3/16,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,C
951,2015/3/19,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,G
952,2015/3/23,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,F
953,2015/3/26,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,J
954,2015/3/30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,B
955,2015/4/2,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,D
956,2015/4/6,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
957,2015/4/9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,E
958,2015/4/13,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,I
959,2015/4/16,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,A
960,2015/4/20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
961,2015/4/23,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,C
962,2015/4/27,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,F
963,2015/4/30,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,G
964,2015/5/4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,B
965,2015/5/7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,E
966,2015/5/11,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,J
967,2015/5/14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,H
968,2015/5/18,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,I
969,2015/5/21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
970,2015/5/25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A
971,2015/5/28,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,F
972,2015/6/1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,C
973,2015/6/4,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,B
974,2015/6/8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,G
975,2015/6/11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,E
976,2015/6/15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,J
977,2015/6/18,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,I
978,2015/6/22,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,A
979,2015/6/25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,H
980,2015/6/29,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,D
981,2015/7/2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,B
982,2015/7/6,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,F
983,2015/7/9,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,G
984,2015/7/13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,D
985,2015/7/16,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,C
986,2015/7/20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C
987,2015/7/23,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,A
988,2015/7/27,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,E
989,2015/7/30,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,J
990,2015/8/3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,B
991,2015/8/6,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,I
992,2015/8/10,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
993,2015/8/13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,D
994,2015/8/17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,F
995,2015/8/20,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,E
996,2015/8/24,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,A
997,2015/8/27,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,J
998,2015/8/31,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,G
999,2015/9/3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,C
1000,2015/9/7,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,B
1001,2015/9/10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,D
1002,2015/9/14,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,I
1003,2015/9/17,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,A
1004,2015/9/21,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,H
1005,2015/9/24,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,F
1006,2015/9/28,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,I
1007,2015/10/1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,C
1008,2015/10/5,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,E
1009,2015/10/8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,J
1010,2015/10/12,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,I
1011,2015/10/15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,G
1012,2015/10/19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,B
1013,2015/10/22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,F
1014,2015/10/26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,D
1015,2015/10/29,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,A
1016,2015/11/2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
1017,2015/11/5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,A
1018,2015/11/9,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,E
1019,2015/11/12,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,G
1020,2015/11/16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,E
1021,2015/11/19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,C
1022,2015/11/23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,A
1023,2015/11/26,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,J
1024,2015/11/30,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,E
1025,2015/12/3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,I
1026,2015/12/7,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,I
1027,2015/12/10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,C
1028,2015/12/14,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,B
1029,2015/12/17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,A
1030,2015/12/21,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,F
1031,2015/12/24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,D
1032,2015/12/28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,H
1033,2016/1/4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,G
1034,2016/1/7,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,D
1035,2016/1/11,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,A
1036,2016/1/14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,J
1037,2016/1/18,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,C
1038,2016/1/21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,I
1039,2016/1/25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,E
1040,2016/1/28,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,F
1041,2016/2/1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,B
1042,2016/2/4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,D
1043,2016/2/8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,F
1044,2016/2/11,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,H
1045,2016/2/15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,G
1046,2016/2/18,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,D
1047,2016/2/22,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,A
1048,2016/2/25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,J
1049,2016/2/29,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,E
1050,2016/3/3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,A
1051,2016/3/7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,C
1052,2016/3/10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,B
1053,2016/3/14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,E
1054,2016/3/17,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,H
1055,2016/3/21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C
1056,2016/3/24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,F
1057,2016/3/28,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,I
1058,2016/3/31,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,J
1059,2016/4/4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,G
1060,2016/4/7,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,A
1061,2016/4/11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,I
1062,2016/4/14,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,D
1063,2016/4/18,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,C
1064,2016/4/21,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,B
1065,2016/4/25,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,E
1066,2016/4/28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,F
1067,2016/5/2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,H
1068,2016/5/5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,I
1069,2016/5/9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,G
1070,2016/5/12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,D
1071,2016/5/16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,G
1072,2016/5/19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,A
1073,2016/5/23,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,J
1074,2016/5/26,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,C
1075,2016/5/30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I
1076,2016/6/2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,F
1077,2016/6/6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,B
1078,2016/6/9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,E
1079,2016/6/13,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,H
1080,2016/6/16,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,I
1081,2016/6/20,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,D
1082,2016/6/23,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,G
1083,2016/6/27,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,D
1084,2016/6/30,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,A
1085,2016/7/4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,J
1086,2016/7/7,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,A
1087,2016/7/11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,E
1088,2016/7/14,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,F
1089,2016/7/18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,H
1090,2016/7/21,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,C
1091,2016/7/25,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,C
1092,2016/7/28,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,B
1093,2016/8/1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,I
1094,2016/8/4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,G
1095,2016/8/8,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,J
1096,2016/8/11,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,F
1097,2016/8/15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,E
1098,2016/8/18,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,B
1099,2016/8/22,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,D
1100,2016/8/25,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,A
1101,2016/8/29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,H
1102,2016/9/1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,C
1103,2016/9/5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,B
1104,2016/9/8,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,I
1105,2016/9/12,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,G
1106,2016/9/15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,B
1107,2016/9/19,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,J
1108,2016/9/22,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,A
1109,2016/9/26,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,F
1110,2016/9/29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,E
1111,2016/10/3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,D
1112,2016/10/6,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
1113,2016/10/10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C
1114,2016/10/13,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,F
1115,2016/10/17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,I
1116,2016/10/20,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,B
1117,2016/10/24,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,G
1118,2016/10/27,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
1119,2016/10/31,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,J
1120,2016/11/3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,F
1121,2016/11/7,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,H
1122,2016/11/10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,A
1123,2016/11/14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,D
1124,2016/11/17,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,C
1125,2016/11/21,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,H
1126,2016/11/24,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,I
1127,2016/11/28,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,B
1128,2016/12/1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,E
1129,2016/12/5,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,G
1130,2016/12/8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,J
1131,2016/12/12,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,E
1132,2016/12/15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,F
1133,2016/12/19,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,A
1134,2016/12/22,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,C
1135,2016/12/26,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,I
1136,2016/12/29,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,J
1137,2017/1/5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,F
1138,2017/1/9,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,E
1139,2017/1/12,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,D
1140,2017/1/16,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,H
1141,2017/1/19,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,G
1142,2017/1/23,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,B
1143,2017/1/26,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,A
1144,2017/1/30,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,C
1145,2017/2/2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,F
1146,2017/2/6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,J
1147,2017/2/9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,E
1148,2017/2/13,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,I
1149,2017/2/16,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,B
1150,2017/2/20,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,D
1151,2017/2/23,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,E
1152,2017/2/27,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,G
1153,2017/3/2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,H
1154,2017/3/6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,A
1155,2017/3/9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,G
1156,2017/3/13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,H
1157,2017/3/16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F
1158,2017/3/20,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,D
1159,2017/3/23,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,J
1160,2017/3/27,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,C
1161,2017/3/30,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,I
1162,2017/4/3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,B
1163,2017/4/6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,E
1164,2017/4/10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,A
1165,2017/4/13,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,F
1166,2017/4/17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,I
1167,2017/4/20,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,G
1168,2017/4/24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,H
1169,2017/4/27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
1170,2017/5/1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,J
1171,2017/5/4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,C
1172,2017/5/8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,B
